user_id,group,sessions,time_spent,purchases,revenue,conversion,engagement_level,conversion_probability
60,control,5,14.0519272050981,0,19.0480283820177,0,Medium,0.296024443293907
61,control,8,7.78672937490431,0,62.3934215889465,0,High,0.297034807694841
62,control,4,12.3749686249215,0,22.6979412028369,0,Low,0.297548427626726
63,control,2,10.8554054705172,1,21.4477849840785,1,Low,0.299672771641961
64,control,1,8.17438705752467,0,10.7831200656909,0,Low,0.303486091288544
65,control,8,9.4510805192179,0,45.171795027921,0,High,0.297059382636772
66,treatment,8,6.79809901775817,0,82.9152880610847,0,High,0.296075199276869
67,treatment,4,3.47033703995962,0,31.6915852220466,0,Low,0.305120327451676
68,control,1,7.60089179138514,0,6.13885745183212,0,Low,0.304462620191693
69,treatment,9,9.22391476430081,0,91.1214808993416,0,High,0.292776688820789
70,treatment,4,10.162374942331,0,3.70370426878452,0,Low,0.301383466329646
71,treatment,2,7.38043346864293,0,31.9071394949355,0,Low,0.30198155319777
72,treatment,4,9.36679402335751,0,15.1281006624635,0,Low,0.301075871527737
73,control,3,10.4728259641936,0,137.692789280257,0,Low,0.289112922821757
74,treatment,8,8.84718870199491,0,66.883438705301,0,High,0.295631253032636
75,control,9,7.83828487488782,1,41.7826773124121,1,High,0.298592959808837
76,treatment,4,8.53730755358321,0,55.0941978405306,0,Low,0.298164886262118
77,treatment,4,12.6731652754016,0,38.0421086056446,0,Low,0.295860123729085
78,treatment,5,6.54658738310908,0,7.98502438250681,0,Medium,0.304114544654344
79,control,11,12.3087050417097,0,61.7385587918788,0,High,0.292015770676382
80,treatment,8,12.7307054491935,1,33.9300694957742,1,High,0.295026069279133
81,control,6,9.28750724323288,1,50.29836532058,1,Medium,0.297321792638078
82,treatment,2,10.9202877715334,0,2.31275636342651,0,Low,0.301382072728758
83,control,8,8.43816970580388,0,7.6595865544701,0,High,0.301474182718523
84,treatment,7,10.5354274196555,1,44.5031936143366,1,High,0.296396220528532
85,control,6,14.4528826746754,1,30.7564555695705,1,Medium,0.294289206248714
86,control,5,12.5423012329736,0,12.8656407096221,0,Medium,0.298005895151403
87,treatment,3,8.9929556254001,0,13.7719279238441,0,Low,0.30184719083803
88,control,5,7.36155581075797,0,49.9372136556002,0,Medium,0.299453835015892
89,treatment,3,9.41265371455958,1,3.03885497763576,1,Low,0.302446517821659
90,treatment,3,10.5465883873601,1,28.4808871768145,1,Low,0.299022438331881
91,treatment,7,11.4432238524363,0,37.0227901340434,0,High,0.296234046696504
92,treatment,4,9.78156923037346,0,18.4187708963783,0,Low,0.300380206641631
93,treatment,4,13.5720726381985,1,85.8928852824152,1,Low,0.290659700759213
94,treatment,6,10.0651940932727,1,2.92223405470566,1,Medium,0.300962593356834
95,treatment,6,9.04925769783967,0,100.414789291149,0,Medium,0.292955151735137
96,treatment,3,11.0490833491633,0,64.2343828299724,0,Low,0.295265284125729
97,treatment,4,11.4001098071083,0,29.5524932717049,0,Low,0.297831492780084
98,treatment,6,8.47432386994901,0,129.159539913082,0,Medium,0.290872818074848
99,treatment,6,8.12277784505487,0,60.5730882518154,0,Medium,0.297468027023388
100,control,6,6.71608930409063,0,133.715311594907,0,Medium,0.292086766220907
101,control,6,9.4221089967685,1,31.9888313030715,1,Medium,0.298881745741593
102,treatment,3,12.4335164767222,1,30.1628651129027,1,Low,0.297097468485911
103,treatment,5,11.3322336752701,0,37.8301950403504,0,Medium,0.296843515148831
104,treatment,2,12.2477329913839,1,3.38326108801138,1,Low,0.300031426124471
105,treatment,5,8.69125969605125,0,119.567674087609,0,Medium,0.291830590795653
106,treatment,3,9.67322996389935,0,55.0884209468573,0,Low,0.297391010353902
107,treatment,3,6.1885255886163,1,48.0625322670183,1,Low,0.301316642177333
108,treatment,5,12.015736708383,0,130.498694667008,0,Medium,0.287772513869404
109,treatment,11,12.6854831125472,1,252.864161390082,1,High,0.274596070944138
110,control,7,7.86685688840098,0,8.92006598821812,0,High,0.302189921337373
111,treatment,7,13.2514988498566,0,69.1145163795959,0,High,0.291620030426367
112,control,4,9.53102153759338,0,43.3685019645757,0,Low,0.298312558019051
113,treatment,1,7.83344770482166,0,30.9017246056618,0,Low,0.301939620451785
114,treatment,4,9.36811829830837,0,189.962852597915,0,Low,0.285133260014145
115,control,5,11.2568463004881,1,94.94374658026,1,Medium,0.29169317007403
116,treatment,4,9.89228631763097,0,59.6598839352228,0,Low,0.296475787585705
117,control,4,8.84392865005084,0,24.11807710897,0,Low,0.300736645860255
118,treatment,7,11.1846494564104,0,54.8368230798184,0,High,0.294842991206159
119,treatment,6,11.3689474183395,1,37.9316807209126,1,Medium,0.296509872714559
120,control,8,9.65215837480297,0,14.3420179890783,0,High,0.299711473405539
121,treatment,4,9.28648352163148,0,29.9265278009898,0,Low,0.299782592445426
122,control,3,8.90876981770169,1,11.9263110181426,1,Low,0.302097985591885
123,treatment,0,10.9571371316524,1,34.6994060230589,1,Low,0.298936765168496
124,control,4,6.79153661009614,1,63.690815436554,1,Low,0.299011766231715
125,control,1,8.47472878724698,0,1.86672829099645,0,Low,0.304031293856379
126,treatment,4,9.6759190818754,0,72.4893427980012,0,Low,0.295501245065075
127,treatment,3,8.42354052595343,1,1.00982883662901,1,Low,0.303571750626231
128,control,5,10.5079523177123,1,36.4156872523171,1,Medium,0.297745676576485
129,treatment,6,10.326748269623,1,42.6044149795656,1,Medium,0.297055877275603
130,treatment,6,14.9613311157246,0,71.6155452883682,0,Medium,0.290098353441858
131,treatment,4,8.47748151773502,1,71.5706167037867,1,Low,0.296705486904121
132,control,4,9.9777121447885,0,27.0174804321994,0,Low,0.299400935396031
133,control,5,8.08612691060585,0,3.43388771235351,0,Medium,0.303078639655642
134,control,1,13.8796049797362,0,59.1269011029453,0,Low,0.293673098150518
135,control,9,13.4024402910866,1,35.7682087588614,1,High,0.293943497237548
136,control,7,6.86416037095364,0,20.2526439040645,0,High,0.302086125827716
137,control,5,9.67105764156074,0,13.385723444978,0,Medium,0.300657911863159
138,control,4,10.0720657461904,1,6.37793257099499,1,Low,0.30122091478156
139,control,5,9.31962559254801,0,17.4879810149883,0,Medium,0.300609574214511
140,control,4,9.03224159858528,0,30.6696526607278,0,Low,0.299953248652702
141,treatment,1,11.5418047779251,1,32.4669625643672,1,Low,0.298302447810553
142,control,3,13.575739809103,1,43.7021594662989,1,Low,0.29478869423663
143,treatment,7,11.6141102695981,0,22.5075850095435,0,High,0.297407601172267
144,treatment,6,11.7282973317924,1,126.222641199908,1,Medium,0.288137725276096
145,treatment,10,9.29033370328883,0,34.2460170083888,0,High,0.297634014085639
146,control,4,12.034677083943,1,27.5585185640629,1,Low,0.297420187152046
147,control,5,12.0280955818901,1,2.46833485508329,1,Medium,0.299447579709879
148,control,6,9.05072306131319,0,45.691573184342,0,Medium,0.297967628014917
149,control,6,9.53382231596401,1,46.1744458462851,1,Medium,0.297470304578097
150,treatment,8,6.84955479358669,0,43.7681927463971,0,High,0.299630470679333
151,control,4,7.29483760891399,0,109.283195924208,0,Low,0.29435363153534
152,control,3,9.13253406537733,1,71.9638398735127,1,Low,0.29634660850371
153,control,3,7.86045120625845,0,101.023029108091,0,Low,0.294870965180914
154,control,9,11.6088249710048,0,3.06306455820801,0,High,0.298621561768581
155,control,7,9.6820592477514,0,19.1455511431202,0,High,0.299531287575052
156,treatment,2,11.0651510011948,0,19.1885036049222,0,Low,0.299684103036112
157,control,2,7.55844013564866,1,53.507810210104,1,Low,0.299813675767913
158,treatment,4,12.5975249645293,1,29.7661036287866,1,Low,0.296690321429881
159,control,6,10.9791347370966,0,75.13525267522,0,Medium,0.293467829117398
160,treatment,9,10.8089287257686,0,24.2603765843493,0,High,0.297419990542473
161,control,11,11.893721546028,0,12.5262241314478,0,High,0.296902347264284
162,control,4,10.6375400622963,0,17.1915369865847,0,Low,0.299687638002164
163,treatment,7,7.97318548145262,0,10.0733672332493,0,High,0.301982386457339
164,treatment,7,11.2537856389686,0,11.0256439635881,0,High,0.298803088035196
165,treatment,3,8.42517043420229,0,12.2208438365485,0,Low,0.302527980974653
166,control,7,10.4217797998943,0,0.81128190470459,0,High,0.30052951070876
167,treatment,5,8.45434849425576,1,62.9545535216702,1,Medium,0.2972287652397
168,control,2,13.3244328550689,1,25.5081540207438,1,Low,0.296981347974625
169,control,9,11.3393099064791,1,1.1466139033805,1,High,0.299051512971828
170,treatment,6,12.0148850424787,0,23.1023717505434,0,Medium,0.297267818868514
171,treatment,3,8.48152741127688,1,117.888046849997,1,Low,0.2927529788448
172,control,6,10.5978173545814,1,35.7946270031035,1,Medium,0.297428106510917
173,control,3,10.3804042006496,1,216.195476889861,1,Low,0.282147348333474
174,treatment,2,10.2206432942955,0,38.8220300909101,0,Low,0.298666115327946
175,treatment,8,6.12514924426035,0,164.570980541778,0,High,0.28925982621171
176,treatment,4,13.9285642447419,0,11.2698499713911,0,Low,0.297143989381553
177,control,5,9.92307121899338,0,17.1199250045012,0,Medium,0.300075057972695
178,control,4,11.0036190499086,1,60.1936588277409,1,Low,0.295388625714464
179,control,3,7.37051128584288,0,216.458872164001,0,Low,0.284865110728448
180,control,4,12.9275036060854,0,87.2335121185973,0,Low,0.291134128083865
181,control,3,12.7587882424903,0,40.338786528778,0,Low,0.295859062645195
182,control,11,11.7087546829423,0,4.44990096334887,0,High,0.297818355135066
183,treatment,6,10.5456966854257,1,22.6576489138295,1,Medium,0.298686756213761
184,control,5,14.6710417875132,0,4.51952858009721,0,Medium,0.296779139387986
185,control,5,11.9661969796219,0,18.6461227011081,0,Medium,0.298014008947922
186,control,5,7.26775557997231,0,14.9737063566779,0,Medium,0.302780911370317
187,treatment,3,10.4489735178805,0,24.5965377902146,0,Low,0.299472739272365
188,control,6,11.167500287326,1,90.785169529783,1,Medium,0.291867020643704
189,control,4,10.2101015645316,1,8.14810852163103,1,Low,0.300926724711099
190,treatment,5,11.1462098323616,0,18.2687734021587,0,Medium,0.298818521809673
191,control,3,12.8824667708251,1,15.130801164427,1,Low,0.29805970135775
192,control,7,9.62269086098369,0,17.5589073193835,0,High,0.299733701496732
193,control,3,9.24019417534889,0,22.3630878417819,0,Low,0.300817705448547
194,control,6,7.82897395465053,1,14.0063177743304,1,Medium,0.302046724188286
195,control,7,6.26812754948804,0,142.869238049028,0,High,0.29138211425604
196,treatment,1,9.37551240440778,0,27.2451279817751,0,Low,0.300822719039676
197,treatment,6,8.64542660649382,0,6.05830876861184,0,Medium,0.302012490683127
198,treatment,4,9.58673802239497,1,31.5235142486829,1,Low,0.299352623493515
199,control,2,8.82954963531728,1,10.1935177819492,1,Low,0.302626934233748
200,control,2,7.851135742825,0,12.1756454180272,0,Low,0.303369154141659
201,control,5,8.89902547201633,0,16.776533237097,0,Medium,0.301072098407979
202,treatment,5,11.0260318615692,0,6.6628490011522,0,Medium,0.300003099233564
203,control,3,8.92949854277757,1,63.8484934846684,1,Low,0.297282138774115
204,control,5,9.6226629312394,0,78.497994968122,0,Medium,0.294711684200202
205,treatment,11,14.1893029062123,1,25.0672785827048,1,High,0.293612077866657
206,control,2,12.150341464568,1,58.3969189065486,1,Low,0.295061687961508
207,treatment,6,10.4557119210241,0,24.6291755552097,0,Medium,0.298589505754802
208,treatment,5,10.5219738606406,0,8.96095812815577,0,Medium,0.300265355785716
209,treatment,3,8.57937850374741,0,25.3058414888426,0,Low,0.301168569089415
210,control,4,9.16017135536952,0,40.7078528352194,0,Low,0.298906086949797
211,control,10,9.4454248304927,0,2.09291375518232,0,High,0.30045477784394
212,control,1,10.2100144297843,0,53.1358728936361,0,Low,0.297648508751075
213,control,8,9.91176798465642,0,67.8577471956961,0,High,0.294549159237117
214,control,3,7.74310948819026,0,98.2950216998607,0,Low,0.295230144199968
215,control,5,11.1920843142456,1,5.42218319778382,1,Medium,0.299961426881503
216,control,4,8.85301368745428,1,0.00467991192254027,1,Low,0.30296471630884
217,treatment,11,13.8446916753333,1,3.80445499656534,1,High,0.295878685107075
218,control,3,12.4992606283403,0,128.928000642407,0,Low,0.288039602657694
219,treatment,4,6.67689478311609,0,72.5268667855846,0,Low,0.298304796618359
220,control,3,9.49358030358688,0,90.2226790089093,0,Low,0.294337167656643
221,control,3,13.2165663171942,0,36.3883595649294,0,Low,0.295793704804461
222,control,8,11.3254025426613,0,37.4033917211989,0,High,0.296019577533459
223,treatment,1,10.1781467565595,0,17.7271173940378,0,Low,0.300946954098792
224,treatment,5,5.3495349521044,0,92.4968895986266,0,Medium,0.297420538693859
225,treatment,7,9.56486550039855,0,88.5301183011933,0,High,0.293272066967019
226,treatment,3,10.4207245694978,0,24.8931127678138,0,Low,0.299471925629211
227,control,7,5.88805522261449,0,19.9692119913638,0,High,0.303035979731187
228,treatment,5,11.2267536120658,0,67.041824525464,0,Medium,0.294265032970341
229,control,7,8.59631094525689,1,1.32583084358079,1,High,0.302205097569335
230,control,5,10.6025941566131,0,98.2873956195023,0,Medium,0.291995271503817
231,treatment,7,10.2636523509622,0,29.5519163297015,0,High,0.298025322922429
232,treatment,5,9.48914469403627,0,29.1110910591806,0,Medium,0.299375634654943
233,treatment,4,11.5831377365557,0,55.2936059873889,0,Low,0.295296718686203
234,treatment,5,10.562574688481,1,51.8875297327916,1,Medium,0.296272662571763
235,treatment,11,15.4317949060909,0,15.460545932176,0,High,0.293333709139716
236,treatment,7,13.5558278609122,1,143.480189699746,1,High,0.284626789058823
237,treatment,6,7.9751060040271,0,214.627505818573,0,Medium,0.283629387632357
238,treatment,3,12.3736320468441,0,37.3262390482653,0,Low,0.296495457351426
239,control,0,8.52673559560058,1,41.2061832067644,1,Low,0.300623023411856
240,treatment,10,7.65137632700935,1,40.407475184332,1,High,0.298604193503188
241,treatment,5,7.04775479017462,0,33.2559248135495,0,Medium,0.301292481645625
242,control,5,9.28368814805518,1,145.191443308751,1,Medium,0.288959168561486
243,treatment,3,12.0117439374832,0,14.0354850662797,0,Low,0.298978184150736
244,control,4,10.3167203044684,0,5.71211299476255,0,Low,0.301051733011755
245,control,2,11.0169176722968,0,132.640674691327,0,Low,0.289354241075715
246,treatment,2,3.5458560314665,1,11.9787857813387,1,Low,0.307482552887948
247,control,7,9.54196634512356,0,69.1460734943245,0,High,0.2950648890764
248,control,3,7.8950250897661,1,11.3998473273054,1,Low,0.30310610161947
249,control,1,6.84003815201124,0,161.176853106701,0,Low,0.290910702285603
250,control,3,7.59228315721439,0,78.3001915003435,0,Low,0.297205836048404
251,treatment,7,10.1418500614056,1,125.491640333024,1,High,0.289379264901026
252,control,5,11.3155218170893,0,150.781261760402,0,Medium,0.286587698253685
253,treatment,5,8.17920463276161,0,4.41011616345334,0,Medium,0.302899760517301
254,control,4,11.1781721499492,0,28.4041011636966,0,Low,0.298145397717689
255,control,5,11.6328247953142,1,52.2204596196965,1,Medium,0.295242651691419
256,control,5,10.6592364687963,0,81.0897230873907,0,Medium,0.293509953926944
257,control,3,8.28348375507354,0,13.8187614480873,0,Low,0.30251362300439
258,treatment,3,9.00531818479513,0,123.023304066024,0,Low,0.291799645262251
259,treatment,6,10.6555503398115,1,12.4856923653103,1,Medium,0.299522100923846
260,control,6,8.56862591714291,0,100.561638784687,0,Medium,0.293388321371595
261,control,4,11.2932833134662,1,35.9450572248018,1,Low,0.297343469046672
262,treatment,9,7.78401049061924,1,36.2238612288526,1,High,0.299156659562064
263,control,6,10.7619017784242,0,23.4206939170395,0,Medium,0.298413413464877
264,control,5,11.8138786393996,0,5.4631410667278,0,Medium,0.299372550262653
265,control,5,10.3829282044561,0,21.315804064991,0,Medium,0.299254761424672
266,treatment,4,8.01902840150469,0,27.8205091301006,0,Low,0.301171915843844
267,treatment,10,6.73913174734513,0,32.60228268471,0,High,0.300182754493689
268,treatment,6,7.78545029007081,1,67.1800017840272,1,Medium,0.297176462411395
269,control,2,10.9747817067903,0,21.6986391822754,0,Low,0.299537285380661
270,control,4,9.58807887502167,0,26.0937269685507,0,Low,0.299852866060808
271,treatment,3,8.79895453203904,0,118.275500406512,0,Low,0.2924230977103
272,treatment,2,10.7954704873313,0,69.8308315726849,0,Low,0.295278505035925
273,treatment,5,6.02807713661979,0,1.1560505971633,0,Medium,0.305243833143142
274,treatment,6,9.47570692055884,1,83.5892771590948,1,Medium,0.294094368152093
275,control,5,7.78654548365382,0,229.978914244315,0,Medium,0.282711532477449
276,treatment,10,7.29893400671547,0,140.477360625522,0,High,0.289786942224513
277,control,5,8.97083908031888,1,90.3809990897449,1,Medium,0.294232231747335
278,treatment,5,14.9443429027251,0,49.6010823867668,0,Medium,0.292401110478858
279,control,4,11.2642894168752,1,16.2998136340625,1,Low,0.299180479095147
280,treatment,4,7.73880287355917,0,53.1280910285192,0,Low,0.299096023327307
281,treatment,3,12.42183609463,1,59.4693959494965,1,Low,0.294421650049694
282,treatment,6,7.38666153804708,0,16.5335262295066,0,Medium,0.302230340639544
283,treatment,4,13.0346079565114,0,14.7406803691174,0,Low,0.297662306766646
284,control,2,8.23694538249564,0,25.2855910032143,0,Low,0.301786430726365
285,treatment,9,10.2190726299307,0,51.2421179404547,0,High,0.295494618213376
286,control,5,14.1712571774712,1,17.3406346164232,1,Medium,0.296069556960304
287,control,9,9.29925678873846,0,40.5589961145998,0,High,0.297335376374464
288,control,5,13.6754872306008,0,114.749402117085,0,Medium,0.287668050973713
289,control,5,9.85572824764751,0,17.4849895544709,0,Medium,0.300104727876431
290,treatment,1,9.82578958928294,0,169.031129286352,0,Low,0.287448322706295
291,control,5,8.22784663608464,0,32.0607624811622,0,Medium,0.300290304597546
292,control,8,12.8248290624367,0,5.31851446793625,0,High,0.29756384202009
293,control,6,9.00878618533388,0,2.83060194218107,0,Medium,0.301968538114352
294,treatment,2,13.8103141203522,0,20.6754573127924,0,Low,0.296970612008474
295,treatment,5,8.74444859773276,1,14.971470601064,1,Medium,0.301385217680235
296,treatment,5,9.08939917994,0,92.8031656002781,0,Medium,0.293900562124112
297,treatment,4,12.0079093667819,0,66.9015827858011,0,Low,0.293839269025499
298,control,6,9.78304536314477,0,107.94427907323,0,Medium,0.291589084190672
299,control,5,10.5768528703946,1,44.4889519372935,1,Medium,0.296938710084544
300,treatment,6,7.38199722252576,0,28.5869581628315,0,Medium,0.301117091404539
301,control,5,10.2204072986926,0,15.7744515652573,0,Medium,0.299919459394313
302,control,4,10.7421346633391,0,43.7465042534446,0,Low,0.297142384094619
303,control,7,13.4485908948669,0,48.1199768485951,0,High,0.293349416228195
304,treatment,5,9.0431472002106,0,24.9570052862978,0,Medium,0.300179201796474
305,treatment,7,10.6749980265381,1,137.91096046108,1,High,0.287766270247797
306,control,6,12.4204420630343,0,51.0762556006917,0,Medium,0.294324314730302
307,treatment,4,10.0852488088445,0,90.8480797648902,0,Low,0.293441140933032
308,treatment,8,12.1723402146225,1,48.4306418928397,1,High,0.29421995418329
309,treatment,4,14.9965467585782,0,19.0291221666284,0,Low,0.295433497905188
310,treatment,3,10.0591708534581,0,66.7077112671404,0,Low,0.29596280401919
311,treatment,5,12.6472603371099,0,13.0847689185223,0,Medium,0.297887282205578
312,control,10,11.0296843857469,1,45.3924934449549,1,High,0.294984941482158
313,treatment,6,11.7148927763531,0,25.7388663250398,0,Medium,0.297306386311011
314,control,4,11.4100251424933,0,8.11917451023216,0,Low,0.299798805807051
315,control,3,12.1329986294192,0,26.6570191110232,0,Low,0.297701452867886
316,treatment,3,12.0005821410406,0,18.5735381723158,0,Low,0.298570191760805
317,control,5,9.85946193164666,0,5.95168296410889,0,Medium,0.301168540794807
318,control,2,8.88804574756722,1,86.8147893186481,1,Low,0.295502621595486
319,control,6,10.850751162513,0,34.5158152071736,0,Medium,0.297308758693181
320,treatment,2,7.09381079087627,1,21.2596417392369,1,Low,0.303241791863999
321,treatment,5,11.2372443481969,0,35.1562648099534,0,Medium,0.297178179642091
322,control,2,11.4917570030929,1,70.2398476631294,1,Low,0.294591868543233
323,treatment,6,9.64228379211812,1,0.923241181915498,1,Medium,0.301546953557612
324,treatment,3,10.0883609872987,0,39.5657656843517,0,Low,0.298430742576375
325,treatment,5,11.8237182897135,0,32.6147345204953,0,Medium,0.296862703423134
326,treatment,2,11.4942942496859,1,111.779132762369,1,Low,0.290804384068012
327,control,6,11.8535783100376,0,40.5933443514041,0,Medium,0.295812719982097
328,control,6,11.5540059250346,0,7.38573756068002,0,Medium,0.299148011604669
329,treatment,7,10.2126068993468,1,24.6069992457099,1,High,0.298528787984252
330,treatment,6,9.97025234101806,0,48.5201065185054,0,Medium,0.29684598262879
331,control,6,10.844655600046,0,2.35111126516555,0,Medium,0.300280657908553
332,control,4,12.9069861408514,1,107.988823474575,1,Low,0.289271312003992
333,treatment,4,10.5285484629638,0,3.50944757776043,0,Low,0.301055885597476
334,control,7,12.6103171419975,0,1.55344017007253,0,High,0.298402418653498
335,treatment,5,5.93450129033568,0,0.100880405163957,0,Medium,0.305431335005527
336,treatment,5,10.6432239369961,0,57.5602410665185,0,Medium,0.295677035898564
337,control,8,10.1652890797313,1,30.4329572213489,1,High,0.297745802911786
338,control,4,6.66838520811762,1,5.42480990706179,1,Low,0.304531715049432
339,treatment,2,6.9695922620528,0,96.9695551437751,0,Low,0.296363573678975
340,treatment,3,10.9226412497744,1,11.3274844116738,1,Low,0.300253022931209
341,control,4,10.2142595706125,0,19.7503115895361,0,Low,0.299849604390794
342,treatment,6,11.580933166329,0,9.78380508592471,0,Medium,0.298901460211747
343,control,9,4.8063875912326,0,130.698150525817,0,High,0.29327119993432
344,treatment,3,12.1388275294634,0,70.95467772156,0,Low,0.293635698673635
345,control,5,12.1535889839313,0,64.3592787390432,0,Medium,0.29364760219219
346,control,3,7.23348102895384,0,2.24966066479181,0,Low,0.304585413724454
347,control,2,12.8159910508896,0,36.9806812779935,0,Low,0.296403353587713
348,treatment,4,13.580817947034,0,42.8365617073745,0,Low,0.294574308486992
349,treatment,9,7.3327072867956,1,24.1054980085636,1,High,0.300701504007173
350,control,4,10.2152873342724,1,19.4124271407834,1,Low,0.299879860102356
351,treatment,5,10.3963771885688,1,95.5078500062391,1,Medium,0.292439540925006
352,control,8,6.40472038552649,0,1.16428045113406,0,High,0.304002213145935
353,control,8,9.33992043397342,0,49.0887981536246,0,High,0.296803508811472
354,treatment,5,12.8082068704102,0,25.0641412358911,0,Medium,0.296635079088845
355,treatment,3,8.28005116889134,0,54.8233317829326,0,Low,0.298722321096422
356,control,9,13.6573242560588,0,11.0271932835451,0,High,0.295970443239074
357,treatment,2,10.7370962115026,0,13.6337196333715,0,Low,0.300506577635722
358,treatment,8,8.41724861597198,0,44.1976884833045,0,High,0.298117934796654
359,control,7,10.0902439347671,1,195.447751538451,1,High,0.283135642723285
360,control,6,7.07308068363888,0,183.815109993389,0,Medium,0.287220329078892
361,treatment,9,10.8564698960327,0,14.3162153190518,0,High,0.298290791069307
362,control,3,9.61547837554833,0,5.39880947346726,0,Low,0.302035672396466
363,control,6,9.14758219948186,0,44.6217817792795,0,Medium,0.297975280800614
364,treatment,7,7.10779454396288,0,27.2348594905647,0,High,0.301208615303674
365,control,7,9.83814887808281,0,71.7084569430242,0,High,0.294554330991295
366,control,5,10.4102586014708,1,37.5370906824426,1,Medium,0.297734059697935
367,treatment,5,7.25932507199939,0,35.7274084392882,0,Medium,0.300863953435648
